LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1738309621.260779,139833.000,20378,2,PG,1,100,9474
1738309621.301113,139873.333,20394,3,PG,1,100,9483
1738309621.341447,139913.667,20394,3,PG,1,100,9489
1738309621.381782,139954.000,20394,3,PG,1,100,9497
1738309621.421783,139994.000,20412,2,PG,1,100,9493
1738309621.461784,140034.000,20412,2,PG,1,100,9485
1738309621.501451,140073.667,20428,3,PG,1,100,9496
1738309621.541119,140113.333,20428,3,PG,1,100,9489
1738309621.580786,140153.000,20428,3,PG,1,100,9477
1738309621.621287,140193.500,20446,2,PG,1,100,9494
1738309621.661788,140234.000,20446,2,PG,1,100,9483
1738309621.708289,140280.500,20461,2,PG,1,100,9499
1738309621.754791,140327.000,20461,2,PG,1,100,9493
1738309621.794792,140367.000,20479,3,PG,1,100,9498
1738309621.834792,140407.000,20479,3,PG,1,100,9497
1738309621.874793,140447.000,20479,3,PG,1,100,9493
1738309621.914794,140487.000,20495,2,PG,1,100,9493
1738309621.954795,140527.000,20495,2,PG,1,100,9496
1738309621.994796,140567.000,20511,3,PG,1,100,9489
1738309622.034797,140607.000,20511,3,PG,1,100,9480
1738309622.074798,140647.000,20511,3,PG,1,100,9486
1738309622.114799,140687.000,20527,3,PG,1,100,9478
1738309622.154800,140727.000,20527,3,PG,1,100,9474
1738309622.194801,140767.000,20527,3,PG,1,100,9483
1738309622.234802,140807.000,20544,2,PG,1,100,9494
1738309622.274803,140847.000,20544,2,PG,1,100,9491
1738309622.314804,140887.000,20562,3,PG,1,100,9474
1738309622.354805,140927.000,20562,3,PG,1,100,9479
1738309622.394806,140967.000,20562,3,PG,1,100,9485
1738309622.434807,141007.000,20580,2,PG,1,100,9493
1738309622.474808,141047.000,20580,2,PG,1,100,9488
1738309622.514809,141087.000,20594,3,PG,1,100,9489
1738309622.554810,141127.000,20594,3,PG,1,100,9482
1738309622.594811,141167.000,20594,3,PG,1,100,9485
1738309622.634811,141207.000,20611,2,PG,1,100,9480
1738309622.674812,141247.000,20611,2,PG,1,100,9483
1738309622.714813,141287.000,20628,3,PG,1,100,9495
1738309622.754814,141327.000,20628,3,PG,1,100,9477
1738309622.794815,141367.000,20628,3,PG,1,100,9471
1738309622.834816,141407.000,20647,2,PG,1,100,9487
1738309622.874817,141447.000,20647,2,PG,1,100,9486
1738309622.914818,141487.000,20661,3,PG,1,100,9486
1738309622.954819,141527.000,20661,3,PG,1,100,9474
1738309622.994820,141567.000,20661,3,PG,1,100,9479
1738309623.034821,141607.000,20678,2,PG,1,100,9480
1738309623.074822,141647.000,20678,2,PG,1,100,9484
1738309623.114823,141687.000,20695,3,PG,1,100,9485
1738309623.154824,141727.000,20695,3,PG,1,100,9487
1738309623.194825,141767.000,20695,3,PG,1,100,9480
1738309623.234826,141807.000,20712,2,PG,1,100,9478
1738309623.274827,141847.000,20712,2,PG,1,100,9491
1738309623.314828,141887.000,20726,3,PG,1,100,9481
1738309623.354829,141927.000,20726,3,PG,1,100,9486
1738309623.394829,141967.000,20726,3,PG,1,100,9471
1738309623.434497,142006.667,20744,3,PG,1,100,9477
1738309623.474165,142046.333,20744,3,PG,1,100,9478
1738309623.513832,142086.000,20744,3,PG,1,100,9457
1738309623.554333,142126.500,20760,2,PG,1,100,9490
1738309623.594834,142167.000,20760,2,PG,1,100,9480
1738309623.634835,142207.000,20777,3,PG,1,100,9485
1738309623.674836,142247.000,20777,3,PG,1,100,9474
1738309623.714837,142287.000,20777,3,PG,1,100,9478
1738309623.754838,142327.000,20794,2,PG,1,100,9490
1738309623.794839,142367.000,20794,2,PG,1,100,9481
1738309623.834507,142406.667,20811,3,PG,1,100,9482
1738309623.874174,142446.333,20811,3,PG,1,100,9474
1738309623.913842,142486.000,20811,3,PG,1,100,9493
1738309623.954343,142526.500,20827,2,PG,1,100,9483
1738309623.994844,142567.000,20827,2,PG,1,100,9485
1738309624.034511,142606.667,20844,3,PG,1,100,9485
1738309624.074179,142646.333,20844,3,PG,1,100,9483
1738309624.113847,142686.000,20844,3,PG,1,100,9488
1738309624.153848,142726.000,20860,2,PG,1,100,9489
1738309624.193848,142766.000,20860,2,PG,1,100,9497
1738309624.233849,142806.000,20876,3,PG,1,100,9489
1738309624.273850,142846.000,20876,3,PG,1,100,9481
1738309624.313851,142886.000,20876,3,PG,1,100,9475
1738309624.353852,142926.000,20892,2,PG,1,100,9481
1738309624.393853,142966.000,20892,2,PG,1,100,9488
1738309624.433854,143006.000,20910,3,PG,1,100,9498
1738309624.473855,143046.000,20910,3,PG,1,100,9483
1738309624.513856,143086.000,20910,3,PG,1,100,9484
1738309624.553857,143126.000,20926,2,PG,1,100,9484
1738309624.593858,143166.000,20926,2,PG,1,100,9471
1738309624.633859,143206.000,20943,3,PG,1,100,9486
1738309624.673860,143246.000,20943,3,PG,1,100,9483
1738309624.713861,143286.000,20943,3,PG,1,100,9480
1738309624.753862,143326.000,20960,2,PG,1,100,9492
1738309624.793863,143366.000,20960,2,PG,1,100,9495
1738309624.833864,143406.000,20977,3,PG,1,100,9488
1738309624.873865,143446.000,20977,3,PG,1,100,9480
1738309624.913866,143486.000,20977,3,PG,1,100,9484
1738309624.953866,143526.000,20993,3,PG,1,100,9483
1738309624.993867,143566.000,20993,3,PG,1,100,9499
1738309625.033868,143606.000,20993,3,PG,1,100,9479
1738309625.073869,143646.000,21009,2,PG,1,100,9485
1738309625.113870,143686.000,21009,2,PG,1,100,9475
1738309625.160871,143733.000,21025,2,PG,1,100,9488
1738309625.207873,143780.000,21025,2,PG,1,100,9475
1738309625.247873,143820.000,21044,3,PG,1,100,9479
1738309625.287874,143860.000,21044,3,PG,1,100,9494
1738309625.327875,143900.000,21044,3,PG,1,100,9487
1738309625.367876,143940.000,21060,2,PG,1,100,9484
1738309625.407877,143980.000,21060,2,PG,1,100,9481
1738309625.447878,144020.000,21076,3,PG,1,100,9492
1738309625.487879,144060.000,21076,3,PG,1,100,9492
1738309625.527880,144100.000,21076,3,PG,1,100,9484
1738309625.567881,144140.000,21092,2,PG,1,100,9489
1738309625.607882,144180.000,21092,2,PG,1,100,9485
1738309625.647883,144220.000,21116,3,PG,1,100,9487
1738309625.687884,144260.000,21116,3,PG,1,100,9494
1738309625.727885,144300.000,21116,3,PG,1,100,9499
1738309625.767886,144340.000,21133,3,PG,1,100,9489
1738309625.807887,144380.000,21133,3,PG,1,100,9482
1738309625.847888,144420.000,21133,3,PG,1,100,9495
1738309625.887889,144460.000,21148,2,PG,1,100,9476
1738309625.927890,144500.000,21148,2,PG,1,100,9490
1738309625.967891,144540.000,21164,3,PG,1,100,9493
1738309626.007891,144580.000,21164,3,PG,1,100,9482
1738309626.047892,144620.000,21164,3,PG,1,100,9483
1738309626.087893,144660.000,21182,2,PG,1,100,9495
1738309626.127894,144700.000,21182,2,PG,1,100,9489
1738309626.167895,144740.000,21198,3,PG,1,100,9495
1738309626.207896,144780.000,21198,3,PG,1,100,9480
1738309626.247897,144820.000,21198,3,PG,1,100,9480
1738309626.287898,144860.000,21214,2,PG,1,100,9489
1738309626.327899,144900.000,21214,2,PG,1,100,9496
1738309626.367567,144939.667,21229,3,PG,1,100,9474
1738309626.407234,144979.333,21229,3,PG,1,100,9488
1738309626.446902,145019.000,21229,3,PG,1,100,9476
1738309626.487403,145059.500,21247,2,PG,1,100,9489
1738309626.527904,145100.000,21247,2,PG,1,100,9499
1738309626.567905,145140.000,21263,3,PG,1,100,9488
1738309626.607906,145180.000,21263,3,PG,1,100,9492
1738309626.647907,145220.000,21263,3,PG,1,100,9483
1738309626.687908,145260.000,21279,2,PG,1,100,9479
1738309626.727909,145300.000,21279,2,PG,1,100,9487
1738309626.767910,145340.000,21295,3,PG,1,100,9488
1738309626.807910,145380.000,21295,3,PG,1,100,9485
1738309626.847911,145420.000,21295,3,PG,1,100,9479
1738309626.887912,145460.000,21312,2,PG,1,100,9477
1738309626.927913,145500.000,21312,2,PG,1,100,9474
1738309626.967914,145540.000,21328,3,PG,1,100,9482
1738309627.007915,145580.000,21328,3,PG,1,100,9498
1738309627.047916,145620.000,21328,3,PG,1,100,9502
1738309627.087917,145660.000,21346,2,PG,1,100,9480
1738309627.127918,145700.000,21346,2,PG,1,100,9486
1738309627.167586,145739.667,21360,3,PG,1,100,9481
1738309627.207253,145779.333,21360,3,PG,1,100,9490
1738309627.246921,145819.000,21360,3,PG,1,100,9493
1738309627.286922,145859.000,21377,3,PG,1,100,9489
1738309627.326923,145899.000,21377,3,PG,1,100,9478
1738309627.366924,145939.000,21377,3,PG,1,100,9469
1738309627.406925,145979.000,21394,2,PG,1,100,9484
1738309627.446926,146019.000,21394,2,PG,1,100,9486
1738309627.486927,146059.000,21411,3,PG,1,100,9489
1738309627.526928,146099.000,21411,3,PG,1,100,9481
1738309627.566928,146139.000,21411,3,PG,1,100,9474
1738309627.607429,146179.500,21425,2,PG,1,100,9471
1738309627.647930,146220.000,21425,2,PG,1,100,9483
1738309627.687598,146259.667,21442,3,PG,1,100,9491
1738309627.727266,146299.333,21442,3,PG,1,100,9478
1738309627.766933,146339.000,21442,3,PG,1,100,9490
1738309627.806934,146379.000,21461,2,PG,1,100,9494
1738309627.846935,146419.000,21461,2,PG,1,100,9479
1738309627.886936,146459.000,21478,3,PG,1,100,9491
1738309627.926937,146499.000,21478,3,PG,1,100,9486
1738309627.966938,146539.000,21478,3,PG,1,100,9483
1738309628.006939,146579.000,21492,2,PG,1,100,9483
1738309628.046940,146619.000,21492,2,PG,1,100,9478
1738309628.086941,146659.000,21510,3,PG,1,100,9470
1738309628.126942,146699.000,21510,3,PG,1,100,9493
1738309628.166943,146739.000,21510,3,PG,1,100,9490
1738309628.206944,146779.000,21526,2,PG,1,100,9490
1738309628.246945,146819.000,21526,2,PG,1,100,9485
1738309628.286946,146859.000,21543,3,PG,1,100,9481
1738309628.326947,146899.000,21543,3,PG,1,100,9478
1738309628.366947,146939.000,21543,3,PG,1,100,9474
1738309628.406948,146979.000,21558,3,PG,1,100,9488
1738309628.446949,147019.000,21558,3,PG,1,100,9489
1738309628.486950,147059.000,21558,3,PG,1,100,9476
1738309628.527451,147099.500,21575,2,PG,1,100,9492
1738309628.567952,147140.000,21575,2,PG,1,100,9479
1738309628.614453,147186.500,21591,2,PG,1,100,9477
1738309628.660954,147233.000,21591,2,PG,1,100,9492
1738309628.700955,147273.000,21608,3,PG,1,100,9491
1738309628.740956,147313.000,21608,3,PG,1,100,9473
1738309628.780957,147353.000,21608,3,PG,1,100,9481
1738309628.820958,147393.000,21624,2,PG,1,100,9470
1738309628.860959,147433.000,21624,2,PG,1,100,9487
1738309628.900960,147473.000,21640,3,PG,1,100,9481
1738309628.940961,147513.000,21640,3,PG,1,100,9488
1738309628.980962,147553.000,21640,3,PG,1,100,9486
1738309629.020963,147593.000,21656,2,PG,1,100,9468
1738309629.060964,147633.000,21656,2,PG,1,100,9479
1738309629.100965,147673.000,21674,3,PG,1,100,9478
1738309629.140966,147713.000,21674,3,PG,1,100,9480
1738309629.180967,147753.000,21674,3,PG,1,100,9488
1738309629.220968,147793.000,21690,2,PG,1,100,9481
1738309629.260969,147833.000,21690,2,PG,1,100,9492
1738309629.300970,147873.000,21705,3,PG,1,100,9473
1738309629.340971,147913.000,21705,3,PG,1,100,9487
1738309629.380972,147953.000,21705,3,PG,1,100,9495
1738309629.420972,147993.000,21722,3,PG,1,100,9479
1738309629.460973,148033.000,21722,3,PG,1,100,9465
1738309629.500974,148073.000,21722,3,PG,1,100,9461
1738309629.540975,148113.000,21739,2,PG,1,100,9459
1738309629.580976,148153.000,21739,2,PG,1,100,9468
1738309629.620977,148193.000,21755,3,PG,1,100,9479
1738309629.660978,148233.000,21755,3,PG,1,100,9465
1738309629.700979,148273.000,21755,3,PG,1,100,9464
1738309629.740980,148313.000,21771,2,PG,1,100,9474
1738309629.780981,148353.000,21771,2,PG,1,100,9469
1738309629.820649,148392.667,21787,3,PG,1,100,9463
1738309629.860316,148432.333,21787,3,PG,1,100,9469
1738309629.899984,148472.000,21787,3,PG,1,100,9466
1738309629.940485,148512.500,21804,2,PG,1,100,9459
1738309629.980986,148553.000,21804,2,PG,1,100,9453
1738309630.020987,148593.000,21820,3,PG,1,100,9465
1738309630.060988,148633.000,21820,3,PG,1,100,9464
1738309630.100989,148673.000,21820,3,PG,1,100,9463
1738309630.140990,148713.000,21836,2,PG,1,100,9455
1738309630.180991,148753.000,21836,2,PG,1,100,9463
1738309630.220658,148792.667,21852,3,PG,1,100,9456
1738309630.260326,148832.333,21852,3,PG,1,100,9467
1738309630.299993,148872.000,21852,3,PG,1,100,9460
1738309630.340494,148912.500,21869,2,PG,1,100,9451
1738309630.380995,148953.000,21869,2,PG,1,100,9482
1738309630.420996,148993.000,21888,3,PG,1,100,9470
1738309630.460997,149033.000,21888,3,PG,1,100,9475
1738309630.500998,149073.000,21888,3,PG,1,100,9460
1738309630.540499,149112.500,21903,2,PG,1,100,9463
1738309630.580000,149152.000,21903,2,PG,1,100,9487
1738309630.620001,149192.000,21919,3,PG,1,100,9473
1738309630.660002,149232.000,21919,3,PG,1,100,9476
1738309630.700003,149272.000,21919,3,PG,1,100,9471
1738309630.740004,149312.000,21942,3,PG,1,100,9473
1738309630.780005,149352.000,21942,3,PG,1,100,9477
1738309630.820006,149392.000,21942,3,PG,1,100,9475
1738309630.860007,149432.000,21958,3,PG,1,100,9464
1738309630.900008,149472.000,21958,3,PG,1,100,9464
1738309630.940009,149512.000,21958,3,PG,1,100,9459
1738309630.980009,149552.000,21975,2,PG,1,100,9453
1738309631.020010,149592.000,21975,2,PG,1,100,9476
1738309631.060011,149632.000,21991,3,PG,1,100,9480
1738309631.100012,149672.000,21991,3,PG,1,100,9474
1738309631.140013,149712.000,21991,3,PG,1,100,9480
1738309631.180014,149752.000,22007,2,PG,1,100,9468
1738309631.220015,149792.000,22007,2,PG,1,100,9468
1738309631.260016,149832.000,22025,3,PG,1,100,9463
1738309631.300017,149872.000,22025,3,PG,1,100,9476
1738309631.340018,149912.000,22025,3,PG,1,100,9462
1738309631.380352,149952.333,22043,3,PG,1,100,9463
1738309631.420687,149992.667,22043,3,PG,1,100,9474
1738309631.461021,150033.000,22043,3,PG,1,100,9474
1738309631.500522,150072.500,22059,2,PG,1,100,9482
1738309631.540023,150112.000,22059,2,PG,1,100,9475
1738309631.580024,150152.000,22074,3,PG,1,100,9461
1738309631.620025,150192.000,22074,3,PG,1,100,9463
1738309631.660026,150232.000,22074,3,PG,1,100,9453
1738309631.700027,150272.000,22090,2,PG,1,100,9477
1738309631.740028,150312.000,22090,2,PG,1,100,9455
1738309631.780362,150352.333,22108,3,PG,1,100,9451
1738309631.820696,150392.667,22108,3,PG,1,100,9453
1738309631.861030,150433.000,22108,3,PG,1,100,9465
1738309631.900531,150472.500,22126,2,PG,1,100,9464
1738309631.940032,150512.000,22126,2,PG,1,100,9468
1738309631.987033,150559.000,22141,2,PG,1,100,9457
1738309632.034034,150606.000,22141,2,PG,1,100,9459
1738309632.074035,150646.000,22158,3,PG,1,100,9463
1738309632.114036,150686.000,22158,3,PG,1,100,9471
1738309632.154037,150726.000,22158,3,PG,1,100,9452
1738309632.194038,150766.000,22175,3,PG,1,100,9468
1738309632.234039,150806.000,22175,3,PG,1,100,9462
1738309632.274040,150846.000,22175,3,PG,1,100,9466
1738309632.314041,150886.000,22191,2,PG,1,100,9467
1738309632.354042,150926.000,22191,2,PG,1,100,9476
1738309632.394043,150966.000,22207,3,PG,1,100,9457
1738309632.434044,151006.000,22207,3,PG,1,100,9458
1738309632.474045,151046.000,22207,3,PG,1,100,9464
1738309632.514046,151086.000,22223,2,PG,1,100,9453
1738309632.554047,151126.000,22223,2,PG,1,100,9465
1738309632.594048,151166.000,22240,3,PG,1,100,9457
1738309632.634049,151206.000,22240,3,PG,1,100,9457
1738309632.674050,151246.000,22240,3,PG,1,100,9451
1738309632.714051,151286.000,22256,2,PG,1,100,9444
1738309632.754052,151326.000,22256,2,PG,1,100,9456
1738309632.794053,151366.000,22276,3,PG,1,100,9463
1738309632.834053,151406.000,22276,3,PG,1,100,9465
1738309632.874054,151446.000,22276,3,PG,1,100,9461
1738309632.914055,151486.000,22292,2,PG,1,100,9466
1738309632.954056,151526.000,22292,2,PG,1,100,9459
1738309632.994057,151566.000,22309,3,PG,1,100,9465
1738309633.034058,151606.000,22309,3,PG,1,100,9473
1738309633.074059,151646.000,22309,3,PG,1,100,9460
1738309633.114060,151686.000,22326,2,PG,1,100,9457
1738309633.154061,151726.000,22326,2,PG,1,100,9472
1738309633.193729,151765.667,22341,3,PG,1,100,9477
1738309633.233396,151805.333,22341,3,PG,1,100,9470
1738309633.273064,151845.000,22341,3,PG,1,100,9461
1738309633.313065,151885.000,22357,2,PG,1,100,9464
1738309633.353066,151925.000,22357,2,PG,1,100,9462
1738309633.393400,151965.333,22375,3,PG,1,100,9469
1738309633.433734,152005.667,22375,3,PG,1,100,9462
1738309633.474069,152046.000,22375,3,PG,1,100,9463
1738309633.514070,152086.000,22391,2,PG,1,100,9455
1738309633.554071,152126.000,22391,2,PG,1,100,9472
1738309633.594072,152166.000,22407,3,PG,1,100,9467
1738309633.634072,152206.000,22407,3,PG,1,100,9456
1738309633.674073,152246.000,22407,3,PG,1,100,9472
1738309633.714074,152286.000,22422,2,PG,1,100,9474
1738309633.754075,152326.000,22422,2,PG,1,100,9469
1738309633.793743,152365.667,22440,3,PG,1,100,9466
1738309633.833411,152405.333,22440,3,PG,1,100,9472
1738309633.873078,152445.000,22440,3,PG,1,100,9479
1738309633.913579,152485.500,22456,2,PG,1,100,9447
1738309633.954080,152526.000,22456,2,PG,1,100,9462
1738309633.993748,152565.667,22473,3,PG,1,100,9466
1738309634.033415,152605.333,22473,3,PG,1,100,9463
1738309634.073083,152645.000,22473,3,PG,1,100,9471
1738309634.113084,152685.000,22488,3,PG,1,100,9461
1738309634.153085,152725.000,22488,3,PG,1,100,9458
1738309634.193086,152765.000,22488,3,PG,1,100,9466
1738309634.233087,152805.000,22505,2,PG,1,100,9460
1738309634.273088,152845.000,22505,2,PG,1,100,9462
1738309634.313422,152885.333,22523,3,PG,1,100,9458
1738309634.353756,152925.667,22523,3,PG,1,100,9455
1738309634.394090,152966.000,22523,3,PG,1,100,9457
1738309634.434091,153006.000,22541,2,PG,1,100,9477
1738309634.474092,153046.000,22541,2,PG,1,100,9463
1738309634.514093,153086.000,22555,3,PG,1,100,9470
1738309634.554094,153126.000,22555,3,PG,1,100,9457
1738309634.594095,153166.000,22555,3,PG,1,100,9459
1738309634.633596,153205.500,22572,2,PG,1,100,9463
1738309634.673097,153245.000,22572,2,PG,1,100,9465
1738309634.713098,153285.000,22589,3,PG,1,100,9467
1738309634.753099,153325.000,22589,3,PG,1,100,9461
1738309634.793100,153365.000,22589,3,PG,1,100,9452
1738309634.833101,153405.000,22606,2,PG,1,100,9460
1738309634.873102,153445.000,22606,2,PG,1,100,9469
1738309634.913103,153485.000,22622,3,PG,1,100,9461
1738309634.953104,153525.000,22622,3,PG,1,100,9462
1738309634.993105,153565.000,22622,3,PG,1,100,9455
1738309635.033106,153605.000,22639,2,PG,1,100,9468
1738309635.073107,153645.000,22639,2,PG,1,100,9470
1738309635.113108,153685.000,22656,3,PG,1,100,9471
1738309635.153109,153725.000,22656,3,PG,1,100,9463
1738309635.193109,153765.000,22656,3,PG,1,100,9463
1738309635.233110,153805.000,22673,2,PG,1,100,9466
1738309635.273111,153845.000,22673,2,PG,1,100,9474
1738309635.313112,153885.000,22687,3,PG,1,100,9458
1738309635.353113,153925.000,22687,3,PG,1,100,9481
1738309635.393114,153965.000,22687,3,PG,1,100,9462
1738309635.440115,154012.000,22705,2,PG,1,100,9464
1738309635.487116,154059.000,22705,2,PG,1,100,9463
1738309635.527117,154099.000,22721,3,PG,1,100,9467
1738309635.567118,154139.000,22721,3,PG,1,100,9465
1738309635.607119,154179.000,22721,3,PG,1,100,9473
1738309635.647120,154219.000,22738,2,PG,1,100,9460
1738309635.687121,154259.000,22738,2,PG,1,100,9465
1738309635.727122,154299.000,22755,3,PG,1,100,9471
1738309635.767123,154339.000,22755,3,PG,1,100,9471
1738309635.807124,154379.000,22755,3,PG,1,100,9462
1738309635.847125,154419.000,22775,4,PG,1,100,9454
1738309635.887126,154459.000,22775,4,PG,1,100,9461
1738309635.927127,154499.000,22775,4,PG,1,100,9459
1738309635.967128,154539.000,22775,4,PG,1,100,9477
1738309636.007129,154579.000,22792,3,PG,1,100,9462
1738309636.047130,154619.000,22792,3,PG,1,100,9452
1738309636.087131,154659.000,22792,3,PG,1,100,9457
1738309636.127132,154699.000,22807,2,PG,1,100,9468
1738309636.167133,154739.000,22807,2,PG,1,100,9459
1738309636.207134,154779.000,22824,3,PG,1,100,9458
1738309636.247134,154819.000,22824,3,PG,1,100,9454
1738309636.287135,154859.000,22824,3,PG,1,100,9456
1738309636.327136,154899.000,22840,2,PG,1,100,9464
1738309636.367137,154939.000,22840,2,PG,1,100,9457
1738309636.407138,154979.000,22858,3,PG,1,100,9456
1738309636.447139,155019.000,22858,3,PG,1,100,9458
1738309636.487140,155059.000,22858,3,PG,1,100,9456
1738309636.526641,155098.500,22872,2,PG,1,100,9443
1738309636.566142,155138.000,22872,2,PG,1,100,9455
1738309636.606476,155178.333,22891,3,PG,1,100,9463
1738309636.646811,155218.667,22891,3,PG,1,100,9469
1738309636.687145,155259.000,22891,3,PG,1,100,9458
1738309636.727146,155299.000,22908,3,PG,1,100,9457
1738309636.767147,155339.000,22908,3,PG,1,100,9466
1738309636.807148,155379.000,22908,3,PG,1,100,9463
1738309636.847149,155419.000,22925,2,PG,1,100,9475
1738309636.887150,155459.000,22925,2,PG,1,100,9467
1738309636.926817,155498.667,22939,3,PG,1,100,9461
1738309636.966485,155538.333,22939,3,PG,1,100,9446
1738309637.006152,155578.000,22939,3,PG,1,100,9460
1738309637.046653,155618.500,22956,2,PG,1,100,9457
1738309637.087154,155659.000,22956,2,PG,1,100,9463
1738309637.126822,155698.667,22973,3,PG,1,100,9447
1738309637.166490,155738.333,22973,3,PG,1,100,9451
1738309637.206157,155778.000,22973,3,PG,1,100,9459
1738309637.246158,155818.000,22992,2,PG,1,100,9461
1738309637.286159,155858.000,22992,2,PG,1,100,9466
1738309637.326160,155898.000,23008,3,PG,1,100,9458
1738309637.366161,155938.000,23008,3,PG,1,100,9469
1738309637.406162,155978.000,23008,3,PG,1,100,9465
1738309637.446663,156018.500,23026,2,PG,1,100,9455
1738309637.487164,156059.000,23026,2,PG,1,100,9458
1738309637.527165,156099.000,23042,3,PG,1,100,9464
1738309637.567166,156139.000,23042,3,PG,1,100,9465
1738309637.607167,156179.000,23042,3,PG,1,100,9457
1738309637.646668,156218.500,23059,2,PG,1,100,9464
1738309637.686169,156258.000,23059,2,PG,1,100,9451
1738309637.726170,156298.000,23075,3,PG,1,100,9463
1738309637.766171,156338.000,23075,3,PG,1,100,9460
1738309637.806171,156378.000,23075,3,PG,1,100,9449
1738309637.846172,156418.000,23093,2,PG,1,100,9454
1738309637.886173,156458.000,23093,2,PG,1,100,9474
1738309637.926174,156498.000,23109,3,PG,1,100,9479
1738309637.966175,156538.000,23109,3,PG,1,100,9454
1738309638.006176,156578.000,23109,3,PG,1,100,9454
1738309638.046177,156618.000,23127,3,PG,1,100,9458
1738309638.086178,156658.000,23127,3,PG,1,100,9458
1738309638.126179,156698.000,23127,3,PG,1,100,9464
1738309638.166180,156738.000,23145,2,PG,1,100,9456
1738309638.206181,156778.000,23145,2,PG,1,100,9461
1738309638.246182,156818.000,23160,3,PG,1,100,9452
1738309638.286183,156858.000,23160,3,PG,1,100,9458
1738309638.326184,156898.000,23160,3,PG,1,100,9460
1738309638.366185,156938.000,23176,2,PG,1,100,9460
1738309638.406186,156978.000,23176,2,PG,1,100,9454
1738309638.446187,157018.000,23194,3,PG,1,100,9458
1738309638.486188,157058.000,23194,3,PG,1,100,9477
1738309638.526189,157098.000,23194,3,PG,1,100,9456
1738309638.566189,157138.000,23210,2,PG,1,100,9467
1738309638.606190,157178.000,23210,2,PG,1,100,9461
1738309638.646525,157218.333,23225,3,PG,1,100,9449
1738309638.686859,157258.667,23225,3,PG,1,100,9464
1738309638.727193,157299.000,23225,3,PG,1,100,9446
1738309638.766694,157338.500,23244,2,PG,1,100,9463
1738309638.806195,157378.000,23244,2,PG,1,100,9462
1738309638.846696,157418.500,23261,2,PG,1,100,9456
1738309638.887197,157459.000,23261,2,PG,1,100,9458
1738309638.931531,157503.333,23277,3,PG,1,100,9464
1738309638.975866,157547.667,23277,3,PG,1,100,9449
1738309639.020200,157592.000,23277,3,PG,1,100,9468
1738309639.060201,157632.000,23293,3,PG,1,100,9460
1738309639.100202,157672.000,23293,3,PG,1,100,9451
1738309639.140203,157712.000,23293,3,PG,1,100,9454
1738309639.180204,157752.000,23309,2,PG,1,100,9467
1738309639.220205,157792.000,23309,2,PG,1,100,9472
1738309639.260206,157832.000,23326,3,PG,1,100,9454
1738309639.300207,157872.000,23326,3,PG,1,100,9452
1738309639.340208,157912.000,23326,3,PG,1,100,9451
1738309639.380209,157952.000,23342,2,PG,1,100,9454
1738309639.420210,157992.000,23342,2,PG,1,100,9460
1738309639.460211,158032.000,23358,3,PG,1,100,9467
1738309639.500212,158072.000,23358,3,PG,1,100,9454
1738309639.540213,158112.000,23358,3,PG,1,100,9453
1738309639.580214,158152.000,23374,2,PG,1,100,9459
1738309639.620215,158192.000,23374,2,PG,1,100,9458
1738309639.660215,158232.000,23391,3,PG,1,100,9460
1738309639.700216,158272.000,23391,3,PG,1,100,9463
1738309639.740217,158312.000,23391,3,PG,1,100,9458
1738309639.780218,158352.000,23408,2,PG,1,100,9461
1738309639.820219,158392.000,23408,2,PG,1,100,9465
1738309639.859887,158431.667,23424,3,PG,1,100,9467
1738309639.899554,158471.333,23424,3,PG,1,100,9461
1738309639.939222,158511.000,23424,3,PG,1,100,9470
1738309639.979223,158551.000,23439,2,PG,1,100,9450
1738309640.019224,158591.000,23439,2,PG,1,100,9452
1738309640.059225,158631.000,23457,3,PG,1,100,9446
1738309640.099226,158671.000,23457,3,PG,1,100,9456
1738309640.139227,158711.000,23457,3,PG,1,100,9456
1738309640.179728,158751.500,23473,2,PG,1,100,9444
1738309640.220229,158792.000,23473,2,PG,1,100,9448
1738309640.260230,158832.000,23489,3,PG,1,100,9457
1738309640.300231,158872.000,23489,3,PG,1,100,9448
1738309640.340232,158912.000,23489,3,PG,1,100,9456
1738309640.379899,158951.667,23505,3,PG,1,100,9450
1738309640.419567,158991.333,23505,3,PG,1,100,9450
1738309640.459234,159031.000,23505,3,PG,1,100,9445
1738309640.499235,159071.000,23522,2,PG,1,100,9459
1738309640.539236,159111.000,23522,2,PG,1,100,9447
1738309640.579571,159151.333,23538,3,PG,1,100,9458
1738309640.619905,159191.667,23538,3,PG,1,100,9456
1738309640.660239,159232.000,23538,3,PG,1,100,9458
1738309640.699740,159271.500,23555,2,PG,1,100,9454
1738309640.739241,159311.000,23555,2,PG,1,100,9460
1738309640.779575,159351.333,23570,3,PG,1,100,9479
1738309640.819910,159391.667,23570,3,PG,1,100,9453
1738309640.860244,159432.000,23570,3,PG,1,100,9453
1738309640.899745,159471.500,23587,2,PG,1,100,9454
1738309640.939246,159511.000,23587,2,PG,1,100,9462
1738309640.979247,159551.000,23612,3,PG,1,100,9458
1738309641.019248,159591.000,23612,3,PG,1,100,9466
1738309641.059249,159631.000,23612,3,PG,1,100,9461
1738309641.099250,159671.000,23630,2,PG,1,100,9453
1738309641.139251,159711.000,23630,2,PG,1,100,9457
1738309641.179251,159751.000,23644,3,PG,1,100,9462
